Date,inflation_USA,inflation_kor,inflation_china,unemployment_kor
2008-03-07,2.697741935483871,3.974838709677419,1.1806451612903226,3.0193548387096776
2008-03-08,2.6990322580645163,3.9806451612903224,1.1774193548387097,3.02258064516129
2008-03-09,2.700322580645161,3.9864516129032257,1.1741935483870967,3.0258064516129033
2008-03-10,2.7016129032258065,3.992258064516129,1.1709677419354838,3.0290322580645164
2008-03-11,2.7029032258064514,3.9980645161290322,1.167741935483871,3.032258064516129
2008-03-12,2.7041935483870967,4.0038709677419355,1.164516129032258,3.035483870967742
2008-03-13,2.705483870967742,4.009677419354839,1.1612903225806452,3.0387096774193547
2008-03-14,2.706774193548387,4.015483870967742,1.1580645161290324,3.041935483870968
2008-03-15,2.708064516129032,4.021290322580645,1.1548387096774193,3.045161290322581
2008-03-16,2.7093548387096775,4.027096774193549,1.1516129032258065,3.0483870967741935
2008-03-17,2.7106451612903224,4.032903225806452,1.1483870967741936,3.0516129032258066
2008-03-18,2.7119354838709677,4.038709677419355,1.1451612903225807,3.054838709677419
2008-03-19,2.713225806451613,4.044516129032258,1.1419354838709679,3.0580645161290323
2008-03-20,2.714516129032258,4.050322580645162,1.1387096774193548,3.0612903225806454
2008-03-21,2.7158064516129032,4.056129032258065,1.135483870967742,3.064516129032258
2008-03-22,2.7170967741935486,4.061935483870967,1.132258064516129,3.067741935483871
2008-03-23,2.7183870967741934,4.067741935483871,1.1290322580645162,3.070967741935484
2008-03-24,2.7196774193548388,4.073548387096774,1.1258064516129034,3.074193548387097
2008-03-25,2.7209677419354836,4.079354838709677,1.1225806451612903,3.07741935483871
2008-03-26,2.722258064516129,4.0851612903225805,1.1193548387096774,3.0806451612903225
2008-03-27,2.7235483870967743,4.090967741935484,1.1161290322580646,3.0838709677419356
2008-03-28,2.724838709677419,4.096774193548387,1.1129032258064517,3.0870967741935487
2008-03-29,2.7261290322580645,4.10258064516129,1.1096774193548389,3.0903225806451613
2008-03-30,2.72741935483871,4.108387096774194,1.1064516129032258,3.0935483870967744
2008-03-31,2.7287096774193547,4.114193548387097,1.103225806451613,3.096774193548387
2008-04-01,2.73,4.12,1.1,3.1
2008-04-02,2.732,4.1450000000000005,1.0933333333333335,3.1033333333333335
2008-04-03,2.734,4.17,1.0866666666666667,3.106666666666667
2008-04-04,2.7359999999999998,4.195,1.08,3.1100000000000003
2008-04-05,2.738,4.22,1.0733333333333335,3.1133333333333333
2008-04-06,2.74,4.245,1.0666666666666667,3.1166666666666667
2008-04-07,2.742,4.2700000000000005,1.06,3.12
2008-04-08,2.7439999999999998,4.295,1.0533333333333335,3.1233333333333335
2008-04-09,2.746,4.32,1.0466666666666666,3.126666666666667
2008-04-10,2.748,4.345,1.04,3.13
2008-04-11,2.75,4.37,1.0333333333333334,3.1333333333333333
2008-04-12,2.752,4.3950000000000005,1.0266666666666668,3.1366666666666667
2008-04-13,2.754,4.42,1.02,3.14
2008-04-14,2.7560000000000002,4.445,1.0133333333333334,3.1433333333333335
2008-04-15,2.758,4.47,1.0066666666666668,3.146666666666667
2008-04-16,2.76,4.495,1.0,3.1500000000000004
2008-04-17,2.762,4.5200000000000005,0.9933333333333334,3.1533333333333333
2008-04-18,2.7640000000000002,4.545,0.9866666666666667,3.1566666666666667
2008-04-19,2.766,4.57,0.9800000000000001,3.16
2008-04-20,2.768,4.595,0.9733333333333334,3.1633333333333336
2008-04-21,2.77,4.62,0.9666666666666667,3.166666666666667
2008-04-22,2.7720000000000002,4.6450000000000005,0.9600000000000001,3.17
2008-04-23,2.774,4.67,0.9533333333333334,3.1733333333333333
2008-04-24,2.776,4.695,0.9466666666666668,3.1766666666666667
2008-04-25,2.778,4.720000000000001,0.9400000000000001,3.18
2008-04-26,2.7800000000000002,4.745,0.9333333333333333,3.1833333333333336
2008-04-27,2.782,4.7700000000000005,0.9266666666666667,3.186666666666667
2008-04-28,2.784,4.795,0.92,3.1900000000000004
2008-04-29,2.786,4.82,0.9133333333333333,3.1933333333333334
2008-04-30,2.7880000000000003,4.845000000000001,0.9066666666666667,3.1966666666666668
2008-05-01,2.79,4.87,0.9,3.2
2008-05-02,2.794516129032258,4.891612903225806,0.9032258064516129,3.196774193548387
2008-05-03,2.7990322580645164,4.913225806451613,0.9064516129032258,3.1935483870967745
2008-05-04,2.8035483870967743,4.934838709677419,0.9096774193548387,3.1903225806451614
2008-05-05,2.8080645161290323,4.956451612903226,0.9129032258064517,3.1870967741935488
2008-05-06,2.8125806451612902,4.978064516129033,0.9161290322580645,3.1838709677419357
2008-05-07,2.8170967741935486,4.999677419354839,0.9193548387096775,3.1806451612903226
2008-05-08,2.8216129032258066,5.021290322580645,0.9225806451612903,3.17741935483871
2008-05-09,2.8261290322580646,5.042903225806452,0.9258064516129032,3.174193548387097
2008-05-10,2.8306451612903225,5.064516129032258,0.9290322580645162,3.170967741935484
2008-05-11,2.835161290322581,5.086129032258064,0.932258064516129,3.167741935483871
2008-05-12,2.839677419354839,5.107741935483871,0.935483870967742,3.164516129032258
2008-05-13,2.844193548387097,5.129354838709678,0.9387096774193548,3.1612903225806455
2008-05-14,2.8487096774193548,5.150967741935484,0.9419354838709677,3.1580645161290324
2008-05-15,2.853225806451613,5.172580645161291,0.9451612903225807,3.1548387096774193
2008-05-16,2.857741935483871,5.194193548387097,0.9483870967741935,3.1516129032258067
2008-05-17,2.862258064516129,5.215806451612903,0.9516129032258065,3.1483870967741936
2008-05-18,2.866774193548387,5.23741935483871,0.9548387096774194,3.145161290322581
2008-05-19,2.8712903225806454,5.259032258064516,0.9580645161290322,3.141935483870968
2008-05-20,2.8758064516129034,5.280645161290322,0.9612903225806452,3.138709677419355
2008-05-21,2.8803225806451613,5.3022580645161295,0.964516129032258,3.135483870967742
2008-05-22,2.8848387096774193,5.323870967741936,0.967741935483871,3.132258064516129
2008-05-23,2.8893548387096777,5.345483870967742,0.9709677419354839,3.129032258064516
2008-05-24,2.8938709677419356,5.3670967741935485,0.9741935483870968,3.1258064516129034
2008-05-25,2.8983870967741936,5.388709677419355,0.9774193548387097,3.1225806451612903
2008-05-26,2.9029032258064515,5.410322580645161,0.9806451612903226,3.1193548387096777
2008-05-27,2.90741935483871,5.4319354838709675,0.9838709677419355,3.1161290322580646
2008-05-28,2.911935483870968,5.453548387096774,0.9870967741935484,3.1129032258064515
2008-05-29,2.916451612903226,5.475161290322581,0.9903225806451613,3.109677419354839
2008-05-30,2.920967741935484,5.496774193548387,0.9935483870967742,3.106451612903226
2008-05-31,2.925483870967742,5.518387096774194,0.9967741935483871,3.103225806451613
2008-06-01,2.93,5.54,1.0,3.1
2008-06-02,2.932666666666667,5.552,1.0033333333333334,3.1
2008-06-03,2.9353333333333333,5.564,1.0066666666666666,3.1
2008-06-04,2.938,5.5760000000000005,1.01,3.1
2008-06-05,2.940666666666667,5.588,1.0133333333333334,3.1
2008-06-06,2.9433333333333334,5.6,1.0166666666666666,3.1
2008-06-07,2.946,5.612,1.02,3.1
2008-06-08,2.9486666666666665,5.6240000000000006,1.0233333333333334,3.1
2008-06-09,2.9513333333333334,5.636,1.0266666666666666,3.1
2008-06-10,2.954,5.648,1.03,3.1
2008-06-11,2.9566666666666666,5.66,1.0333333333333334,3.1
2008-06-12,2.9593333333333334,5.672000000000001,1.0366666666666666,3.1
2008-06-13,2.962,5.684,1.04,3.1
2008-06-14,2.9646666666666666,5.696,1.0433333333333334,3.1
2008-06-15,2.9673333333333334,5.708,1.0466666666666666,3.1
2008-06-16,2.9699999999999998,5.720000000000001,1.05,3.1
2008-06-17,2.9726666666666666,5.732,1.0533333333333335,3.1
2008-06-18,2.9753333333333334,5.744,1.0566666666666666,3.1
2008-06-19,2.9779999999999998,5.756,1.06,3.1
2008-06-20,2.9806666666666666,5.768000000000001,1.0633333333333335,3.1
2008-06-21,2.9833333333333334,5.78,1.0666666666666667,3.1
2008-06-22,2.9859999999999998,5.792,1.07,3.1
2008-06-23,2.9886666666666666,5.804,1.0733333333333335,3.1
2008-06-24,2.9913333333333334,5.816000000000001,1.0766666666666667,3.1
2008-06-25,2.9939999999999998,5.828,1.08,3.1
2008-06-26,2.9966666666666666,5.84,1.0833333333333335,3.1
2008-06-27,2.999333333333333,5.852,1.0866666666666667,3.1
2008-06-28,3.002,5.864000000000001,1.09,3.1
2008-06-29,3.0046666666666666,5.876,1.0933333333333335,3.1
2008-06-30,3.007333333333333,5.888,1.0966666666666667,3.1
2008-07-01,3.01,5.9,1.1,3.1
2008-07-02,3.012258064516129,5.890645161290323,1.103225806451613,3.106451612903226
2008-07-03,3.0145161290322577,5.881290322580646,1.1064516129032258,3.1129032258064515
2008-07-04,3.016774193548387,5.871935483870968,1.1096774193548389,3.1193548387096777
2008-07-05,3.019032258064516,5.862580645161291,1.1129032258064517,3.1258064516129034
2008-07-06,3.021290322580645,5.853225806451613,1.1161290322580646,3.132258064516129
2008-07-07,3.023548387096774,5.843870967741936,1.1193548387096774,3.138709677419355
2008-07-08,3.0258064516129033,5.8345161290322585,1.1225806451612903,3.1451612903225805
2008-07-09,3.028064516129032,5.825161290322581,1.1258064516129034,3.1516129032258067
2008-07-10,3.0303225806451612,5.815806451612904,1.1290322580645162,3.1580645161290324
2008-07-11,3.03258064516129,5.806451612903226,1.132258064516129,3.164516129032258
2008-07-12,3.034838709677419,5.797096774193549,1.135483870967742,3.170967741935484
2008-07-13,3.0370967741935484,5.787741935483871,1.1387096774193548,3.1774193548387095
2008-07-14,3.039354838709677,5.7783870967741935,1.1419354838709679,3.1838709677419352
2008-07-15,3.0416129032258064,5.769032258064517,1.1451612903225807,3.1903225806451614
2008-07-16,3.0438709677419356,5.759677419354839,1.1483870967741936,3.196774193548387
2008-07-17,3.0461290322580643,5.750322580645162,1.1516129032258065,3.203225806451613
2008-07-18,3.0483870967741935,5.740967741935484,1.1548387096774193,3.2096774193548385
2008-07-19,3.0506451612903227,5.731612903225807,1.1580645161290322,3.2161290322580642
2008-07-20,3.0529032258064515,5.722258064516129,1.1612903225806452,3.2225806451612904
2008-07-21,3.0551612903225807,5.712903225806452,1.164516129032258,3.229032258064516
2008-07-22,3.05741935483871,5.703548387096775,1.167741935483871,3.235483870967742
2008-07-23,3.0596774193548386,5.694193548387097,1.1709677419354838,3.2419354838709675
2008-07-24,3.061935483870968,5.68483870967742,1.1741935483870967,3.2483870967741932
2008-07-25,3.064193548387097,5.675483870967742,1.1774193548387097,3.2548387096774194
2008-07-26,3.0664516129032258,5.666129032258064,1.1806451612903226,3.261290322580645
2008-07-27,3.068709677419355,5.6567741935483875,1.1838709677419355,3.267741935483871
2008-07-28,3.0709677419354837,5.64741935483871,1.1870967741935483,3.2741935483870965
2008-07-29,3.073225806451613,5.638064516129033,1.1903225806451612,3.2806451612903222
2008-07-30,3.075483870967742,5.628709677419355,1.1935483870967742,3.2870967741935484
2008-07-31,3.077741935483871,5.619354838709678,1.196774193548387,3.293548387096774
2008-08-01,3.08,5.61,1.2,3.3
2008-08-02,3.0796774193548386,5.593870967741935,1.196774193548387,3.2967741935483867
2008-08-03,3.0793548387096776,5.577741935483871,1.1935483870967742,3.293548387096774
2008-08-04,3.079032258064516,5.561612903225806,1.1903225806451612,3.290322580645161
2008-08-05,3.0787096774193548,5.545483870967742,1.1870967741935483,3.2870967741935484
2008-08-06,3.0783870967741938,5.529354838709677,1.1838709677419355,3.2838709677419353
2008-08-07,3.0780645161290323,5.513225806451613,1.1806451612903226,3.2806451612903227
2008-08-08,3.077741935483871,5.497096774193548,1.1774193548387097,3.2774193548387096
2008-08-09,3.07741935483871,5.480967741935484,1.1741935483870967,3.2741935483870965
2008-08-10,3.0770967741935484,5.464838709677419,1.1709677419354838,3.270967741935484
2008-08-11,3.076774193548387,5.448709677419355,1.167741935483871,3.267741935483871
2008-08-12,3.076451612903226,5.43258064516129,1.164516129032258,3.264516129032258
2008-08-13,3.0761290322580646,5.416451612903226,1.1612903225806452,3.261290322580645
2008-08-14,3.075806451612903,5.400322580645161,1.1580645161290324,3.258064516129032
2008-08-15,3.075483870967742,5.384193548387097,1.1548387096774193,3.2548387096774194
2008-08-16,3.0751612903225807,5.368064516129032,1.1516129032258065,3.2516129032258063
2008-08-17,3.0748387096774192,5.351935483870968,1.1483870967741936,3.2483870967741937
2008-08-18,3.074516129032258,5.335806451612903,1.1451612903225807,3.2451612903225806
2008-08-19,3.074193548387097,5.319677419354839,1.1419354838709679,3.241935483870968
2008-08-20,3.0738709677419354,5.303548387096774,1.1387096774193548,3.238709677419355
2008-08-21,3.073548387096774,5.28741935483871,1.135483870967742,3.235483870967742
2008-08-22,3.073225806451613,5.271290322580645,1.132258064516129,3.232258064516129
2008-08-23,3.0729032258064515,5.255161290322581,1.1290322580645162,3.229032258064516
2008-08-24,3.07258064516129,5.239032258064516,1.1258064516129034,3.2258064516129035
2008-08-25,3.072258064516129,5.222903225806452,1.1225806451612903,3.2225806451612904
2008-08-26,3.0719354838709676,5.206774193548387,1.1193548387096774,3.2193548387096773
2008-08-27,3.071612903225806,5.190645161290323,1.1161290322580646,3.2161290322580647
2008-08-28,3.071290322580645,5.174516129032258,1.1129032258064517,3.2129032258064516
2008-08-29,3.0709677419354837,5.158387096774194,1.1096774193548389,3.209677419354839
2008-08-30,3.0706451612903223,5.142258064516129,1.1064516129032258,3.206451612903226
2008-08-31,3.0703225806451613,5.126129032258065,1.103225806451613,3.2032258064516133
2008-09-01,3.07,5.11,1.1,3.2
2008-09-02,3.065,5.100333333333333,1.09,3.2033333333333336
2008-09-03,3.06,5.090666666666667,1.08,3.206666666666667
2008-09-04,3.0549999999999997,5.081,1.07,3.21
2008-09-05,3.05,5.0713333333333335,1.06,3.2133333333333334
2008-09-06,3.045,5.061666666666667,1.05,3.216666666666667
2008-09-07,3.04,5.0520000000000005,1.04,3.22
2008-09-08,3.0349999999999997,5.042333333333334,1.03,3.2233333333333336
2008-09-09,3.03,5.032666666666667,1.02,3.2266666666666666
2008-09-10,3.025,5.023000000000001,1.01,3.23
2008-09-11,3.02,5.013333333333334,1.0,3.2333333333333334
2008-09-12,3.0149999999999997,5.003666666666667,0.9900000000000001,3.236666666666667
2008-09-13,3.01,4.994000000000001,0.9800000000000001,3.24
2008-09-14,3.005,4.984333333333334,0.9700000000000001,3.243333333333333
2008-09-15,3.0,4.974666666666667,0.9600000000000001,3.2466666666666666
2008-09-16,2.995,4.965,0.9500000000000001,3.25
2008-09-17,2.9899999999999998,4.955333333333334,0.9400000000000001,3.2533333333333334
2008-09-18,2.985,4.945666666666667,0.93,3.256666666666667
2008-09-19,2.98,4.936,0.92,3.26
2008-09-20,2.975,4.926333333333334,0.91,3.263333333333333
2008-09-21,2.9699999999999998,4.916666666666667,0.9,3.2666666666666666
2008-09-22,2.965,4.907,0.89,3.27
2008-09-23,2.96,4.897333333333334,0.8800000000000001,3.2733333333333334
2008-09-24,2.955,4.887666666666667,0.8700000000000001,3.2766666666666664
2008-09-25,2.9499999999999997,4.878,0.8600000000000001,3.28
2008-09-26,2.945,4.868333333333334,0.8500000000000001,3.283333333333333
2008-09-27,2.94,4.858666666666667,0.8400000000000001,3.2866666666666666
2008-09-28,2.935,4.849,0.8300000000000001,3.29
2008-09-29,2.9299999999999997,4.839333333333333,0.8200000000000001,3.293333333333333
2008-09-30,2.925,4.829666666666667,0.81,3.2966666666666664
2008-10-01,2.92,4.82,0.8,3.3
2008-10-02,2.915483870967742,4.8106451612903225,0.7838709677419355,3.303225806451613
2008-10-03,2.9109677419354836,4.801290322580646,0.767741935483871,3.3064516129032255
2008-10-04,2.9064516129032256,4.791935483870968,0.7516129032258065,3.3096774193548386
2008-10-05,2.9019354838709677,4.782580645161291,0.735483870967742,3.3129032258064512
2008-10-06,2.8974193548387097,4.773225806451613,0.7193548387096774,3.3161290322580643
2008-10-07,2.8929032258064513,4.763870967741936,0.7032258064516129,3.3193548387096774
2008-10-08,2.8883870967741934,4.754516129032258,0.6870967741935484,3.32258064516129
2008-10-09,2.8838709677419354,4.745161290322581,0.6709677419354839,3.325806451612903
2008-10-10,2.8793548387096775,4.735806451612904,0.6548387096774194,3.329032258064516
2008-10-11,2.874838709677419,4.726451612903226,0.6387096774193549,3.332258064516129
2008-10-12,2.870322580645161,4.717096774193549,0.6225806451612903,3.335483870967742
2008-10-13,2.865806451612903,4.707741935483871,0.6064516129032258,3.3387096774193545
2008-10-14,2.861290322580645,4.698387096774193,0.5903225806451613,3.3419354838709676
2008-10-15,2.856774193548387,4.6890322580645165,0.5741935483870968,3.3451612903225807
2008-10-16,2.852258064516129,4.679677419354839,0.5580645161290323,3.3483870967741933
2008-10-17,2.847741935483871,4.670322580645162,0.5419354838709678,3.3516129032258064
2008-10-18,2.843225806451613,4.660967741935484,0.5258064516129033,3.354838709677419
2008-10-19,2.8387096774193545,4.651612903225807,0.5096774193548388,3.358064516129032
2008-10-20,2.8341935483870966,4.642258064516129,0.49354838709677423,3.361290322580645
2008-10-21,2.8296774193548386,4.6329032258064515,0.47741935483870973,3.364516129032258
2008-10-22,2.8251612903225807,4.623548387096775,0.46129032258064523,3.367741935483871
2008-10-23,2.8206451612903223,4.614193548387097,0.44516129032258067,3.370967741935484
2008-10-24,2.8161290322580643,4.60483870967742,0.42903225806451617,3.3741935483870966
2008-10-25,2.8116129032258064,4.595483870967742,0.41290322580645167,3.3774193548387097
2008-10-26,2.8070967741935484,4.586129032258064,0.39677419354838717,3.3806451612903223
2008-10-27,2.80258064516129,4.576774193548387,0.38064516129032266,3.3838709677419354
2008-10-28,2.798064516129032,4.56741935483871,0.3645161290322581,3.3870967741935485
2008-10-29,2.793548387096774,4.558064516129033,0.3483870967741936,3.390322580645161
2008-10-30,2.789032258064516,4.548709677419355,0.3322580645161291,3.393548387096774
2008-10-31,2.7845161290322578,4.539354838709678,0.31612903225806455,3.396774193548387
2008-11-01,2.78,4.53,0.3,3.4
2008-11-02,2.7743333333333333,4.517,0.27666666666666667,3.4
2008-11-03,2.7686666666666664,4.5040000000000004,0.2533333333333333,3.4
2008-11-04,2.763,4.4910000000000005,0.22999999999999998,3.4
2008-11-05,2.757333333333333,4.478,0.20666666666666667,3.4
2008-11-06,2.7516666666666665,4.465,0.18333333333333335,3.4
2008-11-07,2.746,4.452,0.16,3.4
2008-11-08,2.740333333333333,4.439,0.13666666666666666,3.4
2008-11-09,2.7346666666666666,4.426,0.11333333333333334,3.4
2008-11-10,2.7289999999999996,4.413,0.09000000000000002,3.4
2008-11-11,2.723333333333333,4.4,0.06666666666666668,3.4
2008-11-12,2.7176666666666667,4.3870000000000005,0.043333333333333335,3.4
2008-11-13,2.7119999999999997,4.374,0.020000000000000018,3.4
2008-11-14,2.7063333333333333,4.361,-0.0033333333333332993,3.4
2008-11-15,2.7006666666666663,4.348,-0.026666666666666672,3.4
2008-11-16,2.695,4.335,-0.04999999999999999,3.4
2008-11-17,2.6893333333333334,4.322,-0.0733333333333333,3.4
2008-11-18,2.6836666666666664,4.309,-0.09666666666666662,3.4
2008-11-19,2.678,4.296,-0.11999999999999994,3.4
2008-11-20,2.672333333333333,4.2829999999999995,-0.1433333333333333,3.4
2008-11-21,2.6666666666666665,4.27,-0.16666666666666663,3.4
2008-11-22,2.661,4.257,-0.18999999999999995,3.4
2008-11-23,2.655333333333333,4.244,-0.21333333333333332,3.4
2008-11-24,2.6496666666666666,4.231,-0.23666666666666664,3.4
2008-11-25,2.6439999999999997,4.218,-0.25999999999999995,3.4
2008-11-26,2.638333333333333,4.205,-0.28333333333333327,3.4
2008-11-27,2.6326666666666667,4.192,-0.3066666666666666,3.4
2008-11-28,2.627,4.178999999999999,-0.3299999999999999,3.4
2008-11-29,2.6213333333333333,4.1659999999999995,-0.35333333333333333,3.4
2008-11-30,2.6156666666666664,4.153,-0.37666666666666665,3.4
2008-12-01,2.61,4.14,-0.4,3.4
2008-12-02,2.6077419354838707,4.127419354838709,-0.40322580645161293,3.396774193548387
2008-12-03,2.605483870967742,4.114838709677419,-0.40645161290322585,3.393548387096774
2008-12-04,2.6032258064516127,4.102258064516128,-0.4096774193548387,3.390322580645161
2008-12-05,2.600967741935484,4.089677419354839,-0.4129032258064516,3.3870967741935485
2008-12-06,2.5987096774193548,4.077096774193548,-0.4161290322580645,3.3838709677419354
2008-12-07,2.5964516129032256,4.064516129032258,-0.41935483870967744,3.3806451612903223
2008-12-08,2.594193548387097,4.051935483870968,-0.42258064516129035,3.3774193548387097
2008-12-09,2.5919354838709676,4.039354838709677,-0.42580645161290326,3.3741935483870966
2008-12-10,2.5896774193548384,4.026774193548387,-0.42903225806451617,3.3709677419354835
2008-12-11,2.5874193548387097,4.014193548387096,-0.432258064516129,3.367741935483871
2008-12-12,2.5851612903225805,4.001612903225806,-0.43548387096774194,3.364516129032258
2008-12-13,2.5829032258064517,3.989032258064516,-0.43870967741935485,3.361290322580645
2008-12-14,2.5806451612903225,3.9764516129032255,-0.44193548387096776,3.358064516129032
2008-12-15,2.5783870967741933,3.9638709677419355,-0.44516129032258067,3.354838709677419
2008-12-16,2.5761290322580646,3.951290322580645,-0.4483870967741935,3.3516129032258064
2008-12-17,2.5738709677419354,3.9387096774193546,-0.45161290322580644,3.3483870967741933
2008-12-18,2.5716129032258066,3.926129032258064,-0.45483870967741935,3.3451612903225807
2008-12-19,2.5693548387096774,3.913548387096774,-0.45806451612903226,3.3419354838709676
2008-12-20,2.567096774193548,3.900967741935484,-0.4612903225806452,3.3387096774193545
2008-12-21,2.5648387096774194,3.8883870967741934,-0.4645161290322581,3.335483870967742
2008-12-22,2.5625806451612902,3.875806451612903,-0.467741935483871,3.332258064516129
2008-12-23,2.5603225806451615,3.863225806451613,-0.47096774193548385,3.329032258064516
2008-12-24,2.5580645161290323,3.8506451612903225,-0.47419354838709676,3.325806451612903
2008-12-25,2.555806451612903,3.838064516129032,-0.4774193548387097,3.32258064516129
2008-12-26,2.5535483870967743,3.8254838709677417,-0.4806451612903226,3.3193548387096774
2008-12-27,2.551290322580645,3.8129032258064517,-0.4838709677419355,3.3161290322580643
2008-12-28,2.549032258064516,3.8003225806451613,-0.48709677419354835,3.3129032258064512
2008-12-29,2.546774193548387,3.787741935483871,-0.4903225806451613,3.3096774193548386
2008-12-30,2.544516129032258,3.775161290322581,-0.4935483870967742,3.3064516129032255
2008-12-31,2.5422580645161292,3.7625806451612904,-0.4967741935483871,3.303225806451613
2009-01-01,2.54,3.75,-0.5,3.3
2009-01-02,2.54,3.761290322580645,-0.5161290322580645,3.3
2009-01-03,2.54,3.77258064516129,-0.532258064516129,3.3
2009-01-04,2.54,3.7838709677419353,-0.5483870967741935,3.3
2009-01-05,2.54,3.7951612903225804,-0.564516129032258,3.3
2009-01-06,2.54,3.8064516129032255,-0.5806451612903226,3.3
2009-01-07,2.54,3.817741935483871,-0.5967741935483871,3.3
2009-01-08,2.54,3.829032258064516,-0.6129032258064516,3.3
2009-01-09,2.54,3.8403225806451613,-0.6290322580645161,3.3
2009-01-10,2.54,3.8516129032258064,-0.6451612903225806,3.3
2009-01-11,2.54,3.8629032258064515,-0.6612903225806451,3.3
2009-01-12,2.54,3.8741935483870966,-0.6774193548387097,3.3
2009-01-13,2.54,3.8854838709677417,-0.6935483870967742,3.3
2009-01-14,2.54,3.896774193548387,-0.7096774193548387,3.3
2009-01-15,2.54,3.908064516129032,-0.7258064516129032,3.3
2009-01-16,2.54,3.919354838709677,-0.7419354838709677,3.3
2009-01-17,2.54,3.9306451612903226,-0.7580645161290323,3.3
2009-01-18,2.54,3.9419354838709677,-0.7741935483870968,3.3
2009-01-19,2.54,3.953225806451613,-0.7903225806451613,3.3
2009-01-20,2.54,3.964516129032258,-0.8064516129032258,3.3
2009-01-21,2.54,3.975806451612903,-0.8225806451612903,3.3
2009-01-22,2.54,3.987096774193548,-0.8387096774193548,3.3
2009-01-23,2.54,3.9983870967741932,-0.8548387096774194,3.3
2009-01-24,2.54,4.009677419354839,-0.8709677419354839,3.3
2009-01-25,2.54,4.0209677419354835,-0.8870967741935484,3.3
2009-01-26,2.54,4.032258064516129,-0.9032258064516129,3.3
2009-01-27,2.54,4.043548387096774,-0.9193548387096774,3.3
2009-01-28,2.54,4.054838709677419,-0.935483870967742,3.3
2009-01-29,2.54,4.066129032258064,-0.9516129032258065,3.3
2009-01-30,2.54,4.077419354838709,-0.967741935483871,3.3
2009-01-31,2.54,4.088709677419354,-0.9838709677419355,3.3
2009-02-01,2.54,4.1,-1.0,3.3
2009-02-02,2.5364285714285715,4.092142857142857,-1.0035714285714286,3.307142857142857
2009-02-03,2.532857142857143,4.084285714285714,-1.0071428571428571,3.314285714285714
2009-02-04,2.5292857142857144,4.076428571428571,-1.0107142857142857,3.321428571428571
2009-02-05,2.525714285714286,4.0685714285714285,-1.0142857142857142,3.3285714285714283
2009-02-06,2.5221428571428572,4.060714285714285,-1.0178571428571428,3.3357142857142854
2009-02-07,2.5185714285714287,4.0528571428571425,-1.0214285714285714,3.3428571428571425
2009-02-08,2.515,4.045,-1.025,3.3499999999999996
2009-02-09,2.5114285714285716,4.0371428571428565,-1.0285714285714287,3.357142857142857
2009-02-10,2.507857142857143,4.029285714285714,-1.0321428571428573,3.3642857142857143
2009-02-11,2.5042857142857144,4.021428571428571,-1.0357142857142858,3.3714285714285714
2009-02-12,2.500714285714286,4.013571428571428,-1.0392857142857144,3.3785714285714286
2009-02-13,2.4971428571428573,4.005714285714285,-1.042857142857143,3.3857142857142857
2009-02-14,2.4935714285714288,3.9978571428571428,-1.0464285714285715,3.392857142857143
2009-02-15,2.49,3.9899999999999998,-1.05,3.4
2009-02-16,2.486428571428571,3.9821428571428568,-1.0535714285714286,3.407142857142857
2009-02-17,2.4828571428571427,3.974285714285714,-1.0571428571428572,3.414285714285714
2009-02-18,2.479285714285714,3.966428571428571,-1.0607142857142857,3.4214285714285713
2009-02-19,2.4757142857142855,3.958571428571428,-1.0642857142857143,3.4285714285714284
2009-02-20,2.472142857142857,3.9507142857142856,-1.0678571428571428,3.4357142857142855
2009-02-21,2.4685714285714284,3.9428571428571426,-1.0714285714285714,3.4428571428571426
2009-02-22,2.465,3.9349999999999996,-1.0750000000000002,3.45
2009-02-23,2.4614285714285713,3.927142857142857,-1.0785714285714287,3.4571428571428573
2009-02-24,2.4578571428571427,3.919285714285714,-1.0821428571428573,3.4642857142857144
2009-02-25,2.454285714285714,3.911428571428571,-1.0857142857142859,3.4714285714285715
2009-02-26,2.4507142857142856,3.9035714285714285,-1.0892857142857144,3.4785714285714286
2009-02-27,2.447142857142857,3.8957142857142855,-1.092857142857143,3.4857142857142858
2009-02-28,2.4435714285714285,3.887857142857143,-1.0964285714285715,3.492857142857143
2009-03-01,2.44,3.88,-1.1,3.5
2009-03-02,2.4374193548387098,3.870322580645161,-1.103225806451613,3.503225806451613
2009-03-03,2.434838709677419,3.8606451612903223,-1.1064516129032258,3.5064516129032257
2009-03-04,2.432258064516129,3.850967741935484,-1.1096774193548389,3.509677419354839
2009-03-05,2.4296774193548387,3.841290322580645,-1.1129032258064517,3.5129032258064514
2009-03-06,2.4270967741935485,3.8316129032258064,-1.1161290322580646,3.5161290322580645
2009-03-07,2.424516129032258,3.8219354838709676,-1.1193548387096774,3.5193548387096776
2009-03-08,2.4219354838709677,3.812258064516129,-1.1225806451612903,3.52258064516129
2009-03-09,2.4193548387096775,3.8025806451612905,-1.1258064516129034,3.5258064516129033
2009-03-10,2.416774193548387,3.7929032258064517,-1.1290322580645162,3.5290322580645164
2009-03-11,2.4141935483870967,3.783225806451613,-1.132258064516129,3.532258064516129
2009-03-12,2.4116129032258065,3.773548387096774,-1.135483870967742,3.535483870967742
2009-03-13,2.4090322580645163,3.7638709677419353,-1.1387096774193548,3.5387096774193547
2009-03-14,2.4064516129032256,3.754193548387097,-1.1419354838709679,3.541935483870968
